Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2010-01-01 20:00:00,0.5234657473621382,0.1,230.0,2.2759380320092966,0.0,0.0,0.0
2010-01-01 21:00:00,0.4236249146104433,0.1,230.0,1.8418474548280146,0.0,0.0,0.0
2010-01-01 22:00:00,0.44052124355749916,0.1,230.0,1.9153097545978226,0.0,0.0,0.0
2010-01-01 23:00:00,0.584827418778154,0.1,230.0,2.5427279077311047,0.0,0.0,0.0
2010-01-02 00:00:00,0.8605455419844062,0.1,230.0,3.7415023564539402,0.0,0.0,0.0
2010-01-02 01:00:00,1.2650834498784571,0.1,230.0,5.500362825558509,0.0,0.0,0.0
2010-01-02 02:00:00,1.712068419898258,0.1,230.0,7.443775738688078,0.0,0.0,0.0
2010-01-02 03:00:00,2.003202354268777,0.1,230.0,8.709575453342508,0.0,0.0,0.0
2010-01-02 04:00:00,2.536640116865297,0.1,230.0,11.028870073327377,0.0,0.0,0.0
2010-01-02 05:00:00,2.701833026073864,0.1,230.0,11.747100113364626,0.0,0.0,0.0
2010-01-02 06:00:00,2.8202521270120906,0.1,230.0,12.261965769617785,0.0,0.0,0.0
2010-01-02 07:00:00,3.3451955998929446,0.1,230.0,14.544328695186715,0.0,0.0,0.0
2010-01-02 08:00:00,3.2006802778400765,0.1,230.0,13.916001208000333,0.0,0.0,0.0
2010-01-02 09:00:00,3.2108869412781873,0.1,230.0,13.960378005557336,0.0,0.0,0.0
2010-01-02 10:00:00,3.3483915046830286,0.1,230.0,14.558223933404472,0.0,0.0,0.0
2010-01-02 11:00:00,3.1368727463533768,0.1,230.0,13.63857715805816,0.0,0.0,0.0
2010-01-02 12:00:00,3.051856456549742,0.1,230.0,13.26894111543366,0.0,0.0,0.0
2010-01-02 13:00:00,2.5219089963710317,0.1,230.0,10.964821723352312,0.0,0.0,0.0
2010-01-02 14:00:00,2.2625742176060526,0.1,230.0,9.837279206982837,0.0,0.0,0.0
2010-01-02 15:00:00,2.0027696467146145,0.1,230.0,8.707694116150497,0.0,0.0,0.0
2010-01-02 16:00:00,1.7185210385472096,0.1,230.0,7.471830602379172,0.0,0.0,0.0
2010-01-02 17:00:00,1.279021848585519,0.1,230.0,5.5609645590674734,0.0,0.0,0.0
2010-01-02 18:00:00,0.8918890321823902,0.1,230.0,3.877778400793001,0.0,0.0,0.0
2010-01-02 19:00:00,0.8253990038540526,0.1,230.0,3.5886913211045766,0.0,0.0,0.0
2010-01-02 20:00:00,0.8133960179176576,0.1,230.0,3.5365044257289457,0.0,0.0,0.0
2010-01-02 21:00:00,0.7830770402276973,0.1,230.0,3.404682783598684,0.0,0.0,0.0
2010-01-02 22:00:00,0.7780949254403484,0.1,230.0,3.3830214149580367,0.0,0.0,0.0
2010-01-02 23:00:00,0.8715730668826887,0.1,230.0,3.789448116881255,0.0,0.0,0.0
2010-01-03 00:00:00,0.9987436317387163,0.1,230.0,4.342363616255288,0.0,0.0,0.0
2010-01-03 01:00:00,1.3188244582876791,0.1,230.0,5.734019383859475,0.0,0.0,0.0
2010-01-03 02:00:00,1.6815936951975614,0.1,230.0,7.311276935641571,0.0,0.0,0.0
2010-01-03 03:00:00,2.052629564909551,0.1,230.0,8.924476369171963,0.0,0.0,0.0
2010-01-03 04:00:00,2.337719790684797,0.1,230.0,10.163999089933899,0.0,0.0,0.0
2010-01-03 05:00:00,2.74251149113012,0.1,230.0,11.923963004913567,0.0,0.0,0.0
2010-01-03 06:00:00,2.8808568653224103,0.1,230.0,12.525464631836567,0.0,0.0,0.0
2010-01-03 07:00:00,3.041695489067611,0.1,230.0,13.224762995946135,0.0,0.0,0.0
2010-01-03 08:00:00,3.3351548179844155,0.1,230.0,14.50067312167137,0.0,0.0,0.0
2010-01-03 09:00:00,3.177040523508734,0.1,230.0,13.813219667429278,0.0,0.0,0.0
2010-01-03 10:00:00,3.2527994259756725,0.1,230.0,14.142606199894228,0.0,0.0,0.0
2010-01-03 11:00:00,3.0187528702861073,0.1,230.0,13.125012479504814,0.0,0.0,0.0
2010-01-03 12:00:00,2.91128178948848,0.1,230.0,12.65774691081948,0.0,0.0,0.0
2010-01-03 13:00:00,2.617890833105823,0.1,230.0,11.382134056981839,0.0,0.0,0.0
2010-01-03 14:00:00,2.3274168927020096,0.1,230.0,10.119203881313085,0.0,0.0,0.0
2010-01-03 15:00:00,2.010318140657814,0.1,230.0,8.740513655033975,0.0,0.0,0.0
2010-01-03 16:00:00,1.5593496521068926,0.1,230.0,6.779781096116924,0.0,0.0,0.0
2010-01-03 17:00:00,1.2600538013459428,0.1,230.0,5.478494788460621,0.0,0.0,0.0
2010-01-03 18:00:00,1.074419941776155,0.1,230.0,4.671391051200675,0.0,0.0,0.0
2010-01-03 19:00:00,0.7332201738759729,0.1,230.0,3.187913799460752,0.0,0.0,0.0
2010-01-03 20:00:00,0.847977995747116,0.1,230.0,3.6868608510744174,0.0,0.0,0.0
2010-01-03 21:00:00,0.6005679636132445,0.1,230.0,2.6111650591880196,0.0,0.0,0.0
2010-01-03 22:00:00,0.6425487963071179,0.1,230.0,2.7936904187265994,0.0,0.0,0.0
2010-01-03 23:00:00,0.8402309603666188,0.1,230.0,3.6531780885505163,0.0,0.0,0.0
2010-01-04 00:00:00,0.7755247103663255,0.1,230.0,3.371846566810111,0.0,0.0,0.0
2010-01-04 01:00:00,1.0244616765718768,0.1,230.0,4.454181202486421,0.0,0.0,0.0
2010-01-04 02:00:00,1.474114024368371,0.1,230.0,6.409191410297265,0.0,0.0,0.0
2010-01-04 03:00:00,1.5775606086942278,0.1,230.0,6.858959168235773,0.0,0.0,0.0
2010-01-04 04:00:00,1.7986194030657128,0.1,230.0,7.820084361155272,0.0,0.0,0.0
2010-01-04 05:00:00,1.8786748934534085,0.1,230.0,8.168151710666994,0.0,0.0,0.0
2010-01-04 06:00:00,2.2868063680148847,0.1,230.0,9.942636382673411,0.0,0.0,0.0
2010-01-04 07:00:00,2.2648164956733092,0.1,230.0,9.847028242057867,0.0,0.0,0.0
2010-01-04 08:00:00,2.5145815347815175,0.1,230.0,10.93296319470225,0.0,0.0,0.0
2010-01-04 09:00:00,2.4963515317362046,0.1,230.0,10.853702311896543,0.0,0.0,0.0
2010-01-04 10:00:00,2.505699095156891,0.1,230.0,10.894343891986482,0.0,0.0,0.0
2010-01-04 11:00:00,2.548464531360878,0.1,230.0,11.080280571134253,0.0,0.0,0.0
2010-01-04 12:00:00,2.3187907186729175,0.1,230.0,10.081698776838772,0.0,0.0,0.0
2010-01-04 13:00:00,1.899168569551088,0.1,230.0,8.257254650222121,0.0,0.0,0.0
2010-01-04 14:00:00,1.6711569287628545,0.1,230.0,7.26589969027328,0.0,0.0,0.0
2010-01-04 15:00:00,1.4255464671869722,0.1,230.0,6.198028118204227,0.0,0.0,0.0
2010-01-04 16:00:00,1.0663023581865025,0.1,230.0,4.6360972095065325,0.0,0.0,0.0
2010-01-04 17:00:00,0.9191013282403426,0.1,230.0,3.9960927314797505,0.0,0.0,0.0
2010-01-04 18:00:00,0.8840401435503753,0.1,230.0,3.84365279804511,0.0,0.0,0.0
2010-01-04 19:00:00,0.6012770032375908,0.1,230.0,2.6142478401634386,0.0,0.0,0.0
2010-01-04 20:00:00,0.6717508651927716,0.1,230.0,2.920655935620746,0.0,0.0,0.0
2010-01-04 21:00:00,0.4151058427700691,0.1,230.0,1.8048080120437786,0.0,0.0,0.0
2010-01-04 22:00:00,0.6222136703329916,0.1,230.0,2.705276827534746,0.0,0.0,0.0
2010-01-04 23:00:00,0.6026105632725121,0.1,230.0,2.6200459272717915,0.0,0.0,0.0
2010-01-05 00:00:00,0.747297513636737,0.1,230.0,3.249119624507552,0.0,0.0,0.0
2010-01-05 01:00:00,0.7832866319685141,0.1,230.0,3.405594052037018,0.0,0.0,0.0
2010-01-05 02:00:00,1.268684195770513,0.1,230.0,5.5160182424804916,0.0,0.0,0.0
2010-01-05 03:00:00,1.3361666653868662,0.1,230.0,5.809420284290723,0.0,0.0,0.0
2010-01-05 04:00:00,1.8963097957416377,0.1,230.0,8.244825198876686,0.0,0.0,0.0
2010-01-05 05:00:00,1.9813806000042788,0.1,230.0,8.614698260888169,0.0,0.0,0.0
2010-01-05 06:00:00,2.2661789616989427,0.1,230.0,9.852952007386707,0.0,0.0,0.0
2010-01-05 07:00:00,2.3436121378439387,0.1,230.0,10.189617990625822,0.0,0.0,0.0
2010-01-05 08:00:00,2.436111551756006,0.1,230.0,10.591789355460897,0.0,0.0,0.0
2010-01-05 09:00:00,2.450881068241274,0.1,230.0,10.656004644527277,0.0,0.0,0.0
2010-01-05 10:00:00,2.3029645889626718,0.1,230.0,10.012889517229008,0.0,0.0,0.0
2010-01-05 11:00:00,2.3016910201021177,0.1,230.0,10.007352261313557,0.0,0.0,0.0
2010-01-05 12:00:00,2.092987260728997,0.1,230.0,9.099944611865205,0.0,0.0,0.0
2010-01-05 13:00:00,2.057915589489988,0.1,230.0,8.947459084739076,0.0,0.0,0.0
2010-01-05 14:00:00,1.929138882278028,0.1,230.0,8.387560357730557,0.0,0.0,0.0
2010-01-05 15:00:00,1.6844153426576212,0.1,230.0,7.323544968076614,0.0,0.0,0.0
2010-01-05 16:00:00,1.2541840764974281,0.1,230.0,5.452974245640992,0.0,0.0,0.0
2010-01-05 17:00:00,0.9048569982823057,0.1,230.0,3.9341608620969812,0.0,0.0,0.0
2010-01-05 18:00:00,0.8453986747996033,0.1,230.0,3.6756464121721883,0.0,0.0,0.0
2010-01-05 19:00:00,0.5433902954231289,0.1,230.0,2.362566501839691,0.0,0.0,0.0
2010-01-05 20:00:00,0.5585837023378587,0.1,230.0,2.4286247927732987,0.0,0.0,0.0
2010-01-05 21:00:00,0.5758345920094089,0.1,230.0,2.5036286609104734,0.0,0.0,0.0
2010-01-05 22:00:00,0.481046826631646,0.1,230.0,2.091507941876722,0.0,0.0,0.0
2010-01-05 23:00:00,0.6746439428760072,0.1,230.0,2.933234534243509,0.0,0.0,0.0
2010-01-06 00:00:00,0.7323387768622672,0.1,230.0,3.1840816385315964,0.0,0.0,0.0
2010-01-06 01:00:00,1.0275012385069398,0.1,230.0,4.467396689160608,0.0,0.0,0.0
2010-01-06 02:00:00,1.1758701086483891,0.1,230.0,5.112478733253866,0.0,0.0,0.0
2010-01-06 03:00:00,1.5575241711474939,0.1,230.0,6.771844222380408,0.0,0.0,0.0
2010-01-06 04:00:00,1.6925388475719254,0.1,230.0,7.358864554660545,0.0,0.0,0.0
2010-01-06 05:00:00,2.0349221448024157,0.1,230.0,8.84748758609746,0.0,0.0,0.0
2010-01-06 06:00:00,2.1208172073206066,0.1,230.0,9.22094437965481,0.0,0.0,0.0
2010-01-06 07:00:00,2.3689526505866123,0.1,230.0,10.299794132985271,0.0,0.0,0.0
2010-01-06 08:00:00,2.3237548409343507,0.1,230.0,10.103281917105873,0.0,0.0,0.0
2010-01-06 09:00:00,2.625187926544968,0.1,230.0,11.413860550195512,0.0,0.0,0.0
2010-01-06 10:00:00,2.5570363924224697,0.1,230.0,11.117549532271608,0.0,0.0,0.0
2010-01-06 11:00:00,2.2720617421716103,0.1,230.0,9.87852931378961,0.0,0.0,0.0
2010-01-06 12:00:00,2.1195207610827027,0.1,230.0,9.215307656881317,0.0,0.0,0.0
2010-01-06 13:00:00,2.0148149063733376,0.1,230.0,8.760064810318859,0.0,0.0,0.0
2010-01-06 14:00:00,1.746581697251668,0.1,230.0,7.5938334663116,0.0,0.0,0.0
2010-01-06 15:00:00,1.4648814293314278,0.1,230.0,6.369049692745339,0.0,0.0,0.0
2010-01-06 16:00:00,1.1669833290909335,0.1,230.0,5.073840561264928,0.0,0.0,0.0
2010-01-06 17:00:00,0.8991458009995196,0.1,230.0,3.9093295695631287,0.0,0.0,0.0
2010-01-06 18:00:00,0.7485595103141551,0.1,230.0,3.254606566583283,0.0,0.0,0.0
2010-01-06 19:00:00,0.7099943955890138,0.1,230.0,3.0869321547348427,0.0,0.0,0.0
2010-01-06 20:00:00,0.49217878303809537,0.1,230.0,2.1399077523395453,0.0,0.0,0.0
2010-01-06 21:00:00,0.4262064569474745,0.1,230.0,1.8530715519455414,0.0,0.0,0.0
2010-01-06 22:00:00,0.3684686180647029,0.1,230.0,1.6020374698465343,0.0,0.0,0.0
2010-01-06 23:00:00,0.6858368626739632,0.1,230.0,2.981899402930275,0.0,0.0,0.0
2010-01-07 00:00:00,0.8656084447243894,0.1,230.0,3.7635149770625627,0.0,0.0,0.0
2010-01-07 01:00:00,1.0489694360244404,0.1,230.0,4.560736678367133,0.0,0.0,0.0
2010-01-07 02:00:00,1.3286167552895836,0.1,230.0,5.7765945882155805,0.0,0.0,0.0
2010-01-07 03:00:00,1.552190689475628,0.1,230.0,6.748655171633165,0.0,0.0,0.0
2010-01-07 04:00:00,1.8293555904672854,0.1,230.0,7.953719958553414,0.0,0.0,0.0
2010-01-07 05:00:00,2.0899151077551763,0.1,230.0,9.086587425022506,0.0,0.0,0.0
2010-01-07 06:00:00,2.24793896350745,0.1,230.0,9.773647667423695,0.0,0.0,0.0
2010-01-07 07:00:00,2.4160323378197104,0.1,230.0,10.504488425303089,0.0,0.0,0.0
2010-01-07 08:00:00,2.4009009522347164,0.1,230.0,10.438699792324854,0.0,0.0,0.0
2010-01-07 09:00:00,2.420775559772672,0.1,230.0,10.525111129446401,0.0,0.0,0.0
2010-01-07 10:00:00,2.5107182882923036,0.1,230.0,10.916166470836101,0.0,0.0,0.0
2010-01-07 11:00:00,2.324389049488499,0.1,230.0,10.10603934560217,0.0,0.0,0.0
2010-01-07 12:00:00,2.2885842838744255,0.1,230.0,9.950366451627938,0.0,0.0,0.0
2010-01-07 13:00:00,1.9019406142726891,0.1,230.0,8.269307018576908,0.0,0.0,0.0
2010-01-07 14:00:00,1.5943636047633671,0.1,230.0,6.932015672884205,0.0,0.0,0.0
2010-01-07 15:00:00,1.6877752138995192,0.1,230.0,7.338153103910953,0.0,0.0,0.0
2010-01-07 16:00:00,1.3158995115149463,0.1,230.0,5.721302223978028,0.0,0.0,0.0
2010-01-07 17:00:00,0.912603407563654,0.1,230.0,3.967840902450669,0.0,0.0,0.0
2010-01-07 18:00:00,0.8393143252767915,0.1,230.0,3.6491927185947457,0.0,0.0,0.0
2010-01-07 19:00:00,0.7127449480955729,0.1,230.0,3.098891078676404,0.0,0.0,0.0
2010-01-07 20:00:00,0.38702113132337046,0.1,230.0,1.682700570971176,0.0,0.0,0.0
2010-01-07 21:00:00,0.5995224019504974,0.1,230.0,2.6066191389152062,0.0,0.0,0.0
2010-01-07 22:00:00,0.4635984400524146,0.1,230.0,2.0156453915322374,0.0,0.0,0.0
2010-01-07 23:00:00,0.6179013958786478,0.1,230.0,2.6865278081680337,0.0,0.0,0.0
2010-01-08 00:00:00,0.8274902256492429,0.1,230.0,3.597783589779317,0.0,0.0,0.0
2010-01-08 01:00:00,0.9052009534755204,0.1,230.0,3.9356563194587846,0.0,0.0,0.0
2010-01-08 02:00:00,1.2127265862369994,0.1,230.0,5.272724287986954,0.0,0.0,0.0
2010-01-08 03:00:00,1.446156485786219,0.1,230.0,6.2876368947226915,0.0,0.0,0.0
2010-01-08 04:00:00,1.6839732915384573,0.1,230.0,7.321623006688944,0.0,0.0,0.0
2010-01-08 05:00:00,1.866274941936765,0.1,230.0,8.114238877985935,0.0,0.0,0.0
2010-01-08 06:00:00,2.127223406982904,0.1,230.0,9.2487974216648,0.0,0.0,0.0
2010-01-08 07:00:00,2.411468903718456,0.1,230.0,10.484647407471547,0.0,0.0,0.0
2010-01-08 08:00:00,2.3689922045334697,0.1,230.0,10.29996610666726,0.0,0.0,0.0
2010-01-08 09:00:00,2.679692184698404,0.1,230.0,11.650835585645234,0.0,0.0,0.0
2010-01-08 10:00:00,2.6325795018694382,0.1,230.0,11.44599783421495,0.0,0.0,0.0
2010-01-08 11:00:00,2.515448739594972,0.1,230.0,10.936733650412924,0.0,0.0,0.0
2010-01-08 12:00:00,2.2535103304130395,0.1,230.0,9.797871001795823,0.0,0.0,0.0
2010-01-08 13:00:00,1.8276295418472106,0.1,230.0,7.946215399335698,0.0,0.0,0.0
2010-01-08 14:00:00,1.819111089438881,0.1,230.0,7.909178649734265,0.0,0.0,0.0
2010-01-08 15:00:00,1.4721743231437014,0.1,230.0,6.400757926711745,0.0,0.0,0.0
2010-01-08 16:00:00,1.2262880591244283,0.1,230.0,5.3316872135844715,0.0,0.0,0.0
2010-01-08 17:00:00,1.1833148281964208,0.1,230.0,5.144847079114872,0.0,0.0,0.0
2010-01-08 18:00:00,0.7288781477472167,0.1,230.0,3.169035424987899,0.0,0.0,0.0
2010-01-08 19:00:00,0.8200268616041126,0.1,230.0,3.5653341808874464,0.0,0.0,0.0
2010-01-08 20:00:00,0.3749355581162729,0.1,230.0,1.6301546005055343,0.0,0.0,0.0
2010-01-08 21:00:00,0.4652768193510385,0.1,230.0,2.0229426928306022,0.0,0.0,0.0
2010-01-08 22:00:00,0.5985041631420647,0.1,230.0,2.602192013661151,0.0,0.0,0.0
2010-01-08 23:00:00,0.5883840488355108,0.1,230.0,2.5581915166761338,0.0,0.0,0.0
2010-01-09 00:00:00,0.9358653003769135,0.1,230.0,4.068979566856146,0.0,0.0,0.0
2010-01-09 01:00:00,1.4239436450613532,0.1,230.0,6.1910593263537095,0.0,0.0,0.0
2010-01-09 02:00:00,1.5770480262807511,0.1,230.0,6.856730549046744,0.0,0.0,0.0
2010-01-09 03:00:00,1.7613492723518132,0.1,230.0,7.658040314573101,0.0,0.0,0.0
2010-01-09 04:00:00,2.2036937927666473,0.1,230.0,9.581277359854989,0.0,0.0,0.0
2010-01-09 05:00:00,2.4380829622081164,0.1,230.0,10.60036070525268,0.0,0.0,0.0
2010-01-09 06:00:00,2.850398211599151,0.1,230.0,12.393035702605003,0.0,0.0,0.0
2010-01-09 07:00:00,3.0415903216994864,0.1,230.0,13.224305746519507,0.0,0.0,0.0
2010-01-09 08:00:00,3.2490906643758084,0.1,230.0,14.126481149460037,0.0,0.0,0.0
2010-01-09 09:00:00,3.42765886068655,0.1,230.0,14.902864611680654,0.0,0.0,0.0
2010-01-09 10:00:00,3.1757904298103656,0.1,230.0,13.807784477436373,0.0,0.0,0.0
2010-01-09 11:00:00,3.1333217601461705,0.1,230.0,13.623138087592046,0.0,0.0,0.0
2010-01-09 12:00:00,3.0041178340421735,0.1,230.0,13.061381887139884,0.0,0.0,0.0
2010-01-09 13:00:00,2.788019881444532,0.1,230.0,12.121825571497963,0.0,0.0,0.0
2010-01-09 14:00:00,2.1939610486221777,0.1,230.0,9.53896108096599,0.0,0.0,0.0
2010-01-09 15:00:00,1.9765596691258995,0.1,230.0,8.593737691851738,0.0,0.0,0.0
2010-01-09 16:00:00,1.624738564624994,0.1,230.0,7.064080715760844,0.0,0.0,0.0
2010-01-09 17:00:00,1.238067087892469,0.1,230.0,5.38290038214117,0.0,0.0,0.0
2010-01-09 18:00:00,0.9551769103924888,0.1,230.0,4.152943088662995,0.0,0.0,0.0
2010-01-09 19:00:00,0.9559306493325971,0.1,230.0,4.156220214489553,0.0,0.0,0.0
2010-01-09 20:00:00,0.6202597529497874,0.1,230.0,2.696781534564293,0.0,0.0,0.0
2010-01-09 21:00:00,0.5388534938236368,0.1,230.0,2.342841277494073,0.0,0.0,0.0
2010-01-09 22:00:00,0.5189807950580491,0.1,230.0,2.2564382393828217,0.0,0.0,0.0
2010-01-09 23:00:00,0.7280488136819332,0.1,230.0,3.1654296247040574,0.0,0.0,0.0
2010-01-10 00:00:00,0.8904876934779624,0.1,230.0,3.871685623817228,0.0,0.0,0.0
2010-01-10 01:00:00,1.2889825876083365,0.1,230.0,5.604272120036245,0.0,0.0,0.0
2010-01-10 02:00:00,1.538386134066378,0.1,230.0,6.688635365505991,0.0,0.0,0.0
2010-01-10 03:00:00,1.9639438121582269,0.1,230.0,8.538886139818377,0.0,0.0,0.0
2010-01-10 04:00:00,2.490481222976537,0.1,230.0,10.82817923033277,0.0,0.0,0.0
2010-01-10 05:00:00,2.737274134135187,0.1,230.0,11.901191887544291,0.0,0.0,0.0
2010-01-10 06:00:00,3.0374228998950343,0.1,230.0,13.206186521282758,0.0,0.0,0.0
2010-01-10 07:00:00,3.0552582740077407,0.1,230.0,13.283731626120613,0.0,0.0,0.0
2010-01-10 08:00:00,3.203263484015187,0.1,230.0,13.927232539196464,0.0,0.0,0.0
2010-01-10 09:00:00,3.316143374993262,0.1,230.0,14.418014673883748,0.0,0.0,0.0
2010-01-10 10:00:00,3.12850337141885,0.1,230.0,13.602188571386305,0.0,0.0,0.0
2010-01-10 11:00:00,3.014388820770016,0.1,230.0,13.10603835117398,0.0,0.0,0.0
2010-01-10 12:00:00,2.7835394274624763,0.1,230.0,12.102345336793375,0.0,0.0,0.0
2010-01-10 13:00:00,2.5991540622455425,0.1,230.0,11.300669835850183,0.0,0.0,0.0
2010-01-10 14:00:00,2.2358327565901317,0.1,230.0,9.721011985174487,0.0,0.0,0.0
2010-01-10 15:00:00,1.767377388775041,0.1,230.0,7.684249516413222,0.0,0.0,0.0
2010-01-10 16:00:00,1.647530983235639,0.1,230.0,7.163178187981039,0.0,0.0,0.0
2010-01-10 17:00:00,1.424563676480411,0.1,230.0,6.193755115132221,0.0,0.0,0.0
2010-01-10 18:00:00,0.8914277945123508,0.1,230.0,3.875773019618916,0.0,0.0,0.0
2010-01-10 19:00:00,0.9142897229733762,0.1,230.0,3.9751727085798967,0.0,0.0,0.0
2010-01-10 20:00:00,0.6087520259986643,0.1,230.0,2.6467479391246274,0.0,0.0,0.0
2010-01-10 21:00:00,0.7041991210258425,0.1,230.0,3.061735308808011,0.0,0.0,0.0
2010-01-10 22:00:00,0.6357100574163074,0.1,230.0,2.7639567713752493,0.0,0.0,0.0
2010-01-10 23:00:00,0.6754438249688993,0.1,230.0,2.9367122824734753,0.0,0.0,0.0
2010-01-11 00:00:00,0.7864586263370761,0.1,230.0,3.419385331900331,0.0,0.0,0.0
2010-01-11 01:00:00,1.1499523618825551,0.1,230.0,4.99979287775024,0.0,0.0,0.0
2010-01-11 02:00:00,1.400233268140117,0.1,230.0,6.0879707310439874,0.0,0.0,0.0
2010-01-11 03:00:00,1.4355549346542313,0.1,230.0,6.241543194148832,0.0,0.0,0.0
2010-01-11 04:00:00,1.6501342465382907,0.1,230.0,7.174496724079525,0.0,0.0,0.0
2010-01-11 05:00:00,1.9864617483730147,0.1,230.0,8.636790210317455,0.0,0.0,0.0
2010-01-11 06:00:00,2.22228272346848,0.1,230.0,9.662098797689044,0.0,0.0,0.0
2010-01-11 07:00:00,2.438335119288055,0.1,230.0,10.601457040382847,0.0,0.0,0.0
2010-01-11 08:00:00,2.4697418423080553,0.1,230.0,10.738008010035022,0.0,0.0,0.0
2010-01-11 09:00:00,2.4867794793612044,0.1,230.0,10.812084692874802,0.0,0.0,0.0
2010-01-11 10:00:00,2.490459145871435,0.1,230.0,10.828083242919282,0.0,0.0,0.0
2010-01-11 11:00:00,2.4362176677696663,0.1,230.0,10.592250729433331,0.0,0.0,0.0
2010-01-11 12:00:00,2.244231616847659,0.1,230.0,9.757528768902864,0.0,0.0,0.0
2010-01-11 13:00:00,2.2154952972544444,0.1,230.0,9.632588248932366,0.0,0.0,0.0
2010-01-11 14:00:00,1.7632858325721095,0.1,230.0,7.6664601416178675,0.0,0.0,0.0
2010-01-11 15:00:00,1.5925958700124936,0.1,230.0,6.9243298696195374,0.0,0.0,0.0
2010-01-11 16:00:00,1.3592012579133268,0.1,230.0,5.9095706865796815,0.0,0.0,0.0
2010-01-11 17:00:00,0.9689200525197006,0.1,230.0,4.212695880520437,0.0,0.0,0.0
2010-01-11 18:00:00,0.7883617383064659,0.1,230.0,3.427659731767243,0.0,0.0,0.0
2010-01-11 19:00:00,0.6946434074436765,0.1,230.0,3.0201887280159845,0.0,0.0,0.0
2010-01-11 20:00:00,0.3492716523156656,0.1,230.0,1.5185724013724593,0.0,0.0,0.0
2010-01-11 21:00:00,0.6632107298207134,0.1,230.0,2.883524912263971,0.0,0.0,0.0
2010-01-11 22:00:00,0.5653024814274571,0.1,230.0,2.4578368757715525,0.0,0.0,0.0
2010-01-11 23:00:00,0.7320434344473019,0.1,230.0,3.182797541075226,0.0,0.0,0.0
2010-01-12 00:00:00,0.700888341557377,0.1,230.0,3.0473406154668563,0.0,0.0,0.0
2010-01-12 01:00:00,1.01065226033549,0.1,230.0,4.394140262328217,0.0,0.0,0.0
2010-01-12 02:00:00,1.298224580426083,0.1,230.0,5.644454697504709,0.0,0.0,0.0
2010-01-12 03:00:00,1.581114019146425,0.1,230.0,6.8744087788975,0.0,0.0,0.0
2010-01-12 04:00:00,1.7767090932137195,0.1,230.0,7.724822144407477,0.0,0.0,0.0
2010-01-12 05:00:00,1.8709754867413149,0.1,230.0,8.134676029310064,0.0,0.0,0.0
2010-01-12 06:00:00,2.221754041160509,0.1,230.0,9.659800178958735,0.0,0.0,0.0
2010-01-12 07:00:00,2.3471829633775707,0.1,230.0,10.205143319032915,0.0,0.0,0.0
2010-01-12 08:00:00,2.570354955336785,0.1,230.0,11.175456327551238,0.0,0.0,0.0
2010-01-12 09:00:00,2.6844689146344916,0.1,230.0,11.671603976671703,0.0,0.0,0.0
2010-01-12 10:00:00,2.533551916918941,0.1,230.0,11.015443117038874,0.0,0.0,0.0
2010-01-12 11:00:00,2.387214048103468,0.1,230.0,10.379191513493339,0.0,0.0,0.0
2010-01-12 12:00:00,2.1994519208103225,0.1,230.0,9.56283443830575,0.0,0.0,0.0
2010-01-12 13:00:00,2.000906811132814,0.1,230.0,8.699594831012234,0.0,0.0,0.0
